timestamp,open,high,low,close,volume
2026-03-16 23:30:00,81.103,81.216,81.053,81.053,7513.9
2026-03-16 23:45:00,81.053,81.216,80.96,81.18,10043.07
2026-03-17 00:00:00,81.183,81.195,80.354,80.623,79570.46
2026-03-17 00:15:00,80.616,80.754,80.273,80.426,18448.2
2026-03-17 00:30:00,80.425,80.622,80.251,80.354,14596.12
2026-03-17 00:45:00,80.346,80.532,80.25,80.42,10728.2
2026-03-17 01:00:00,80.403,80.828,79.895,80.643,49681.64
2026-03-17 01:15:00,80.632,80.842,80.327,80.615,20015.34
2026-03-17 01:30:00,80.617,81.098,80.591,80.866,16963.77
2026-03-17 01:45:00,80.879,81.551,80.823,81.49,38082.75
2026-03-17 02:00:00,81.485,81.511,81.165,81.252,16306.35
2026-03-17 02:15:00,81.252,81.36,81.143,81.343,10711.28
2026-03-17 02:30:00,81.347,81.585,81.222,81.548,14937.53
2026-03-17 02:45:00,81.563,81.564,81.202,81.215,7717.56
2026-03-17 03:00:00,81.22,81.22,80.969,81.071,28242.71
2026-03-17 03:15:00,81.07,81.6,81.051,81.534,22889.48
2026-03-17 03:30:00,81.535,81.57,81.187,81.265,10707.27
2026-03-17 03:45:00,81.266,81.403,81.238,81.399,3123.16
2026-03-17 04:00:00,81.396,81.517,81.332,81.484,5420.98
2026-03-17 04:15:00,81.483,82.125,81.418,82.061,22688.04
2026-03-17 04:30:00,82.061,82.373,82.012,82.337,33846.33
2026-03-17 04:45:00,82.357,82.539,82.225,82.44,20776.56
2026-03-17 05:00:00,82.439,82.453,82.144,82.365,12624.51
2026-03-17 05:15:00,82.362,82.488,82.064,82.072,9656.96
2026-03-17 05:30:00,82.06,82.089,81.669,81.685,25774.29
2026-03-17 05:45:00,81.705,81.784,81.073,81.129,27031.96
2026-03-17 06:00:00,81.143,81.253,80.46,80.819,71318.53
2026-03-17 06:15:00,80.82,81.094,80.567,81.009,32147.3
2026-03-17 06:30:00,81.012,81.174,80.848,81.014,22312.49
2026-03-17 06:45:00,81.014,81.019,80.634,80.64,17034.14
2026-03-17 07:00:00,80.646,81.139,80.633,81.031,10045.6
2026-03-17 07:15:00,81.023,81.258,80.825,81.207,10216.92
2026-03-17 07:30:00,81.205,81.399,81.205,81.262,17418.83
2026-03-17 07:45:00,81.245,81.263,81.019,81.055,16856.64
2026-03-17 08:00:00,81.05,81.176,80.594,80.785,20658.34
2026-03-17 08:15:00,80.799,81.212,80.742,81.083,29653.39
2026-03-17 08:30:00,81.083,81.243,80.988,81.183,22284.78
2026-03-17 08:45:00,81.177,81.194,80.799,80.974,31527.08
2026-03-17 09:00:00,80.971,80.982,80.561,80.627,18917.12
2026-03-17 09:15:00,80.629,80.911,80.555,80.873,27917.93
2026-03-17 09:30:00,80.871,80.986,80.65,80.985,37271.66
2026-03-17 09:45:00,80.983,81.034,80.802,80.868,9254.37
2026-03-17 10:00:00,80.857,80.987,80.3,80.43,41258.94
2026-03-17 10:15:00,80.417,80.614,80.376,80.45,16664.67
2026-03-17 10:30:00,80.453,80.589,80.078,80.192,26121.99
2026-03-17 10:45:00,80.173,80.313,79.828,80.225,37048.95
2026-03-17 11:00:00,80.202,80.545,80.073,80.509,18008.01
2026-03-17 11:15:00,80.516,80.738,80.503,80.593,5412.62
2026-03-17 11:30:00,80.6,80.658,80.442,80.612,8178.2
2026-03-17 11:45:00,80.607,80.743,80.258,80.31,8693.08
2026-03-17 12:00:00,80.312,80.347,80.054,80.294,29143.57
2026-03-17 12:15:00,80.303,80.859,80.298,80.843,14645.58
2026-03-17 12:30:00,80.839,81.051,80.689,80.737,23413.52
2026-03-17 12:45:00,80.736,80.736,80.452,80.693,12303.11
2026-03-17 13:00:00,80.696,81.001,80.58,80.808,13028.09
2026-03-17 13:15:00,80.802,81.161,80.766,80.81,20909.03
2026-03-17 13:30:00,80.812,81.379,80.787,81.188,26904.3
2026-03-17 13:45:00,81.179,81.404,80.883,81.273,30180.01
2026-03-17 14:00:00,81.269,81.345,80.899,81.103,16879.75
2026-03-17 14:15:00,81.113,81.113,80.537,80.672,57062.58
2026-03-17 14:30:00,80.654,80.774,80.385,80.713,44815.91
2026-03-17 14:45:00,80.727,80.85,80.175,80.213,14857.56
2026-03-17 15:00:00,80.172,80.511,79.992,80.026,26622.47
2026-03-17 15:15:00,80.046,80.366,79.727,79.75,27368.37
2026-03-17 15:30:00,79.732,79.92,78.291,79.022,107380.11
2026-03-17 15:45:00,79.021,79.463,78.951,79.219,39933.42
2026-03-17 16:00:00,79.218,79.328,78.784,79.029,57859.69
2026-03-17 16:15:00,79.027,79.486,78.991,79.461,32619.96
2026-03-17 16:30:00,79.468,79.604,79.337,79.488,26000.48
2026-03-17 16:45:00,79.497,79.522,79.248,79.425,9021.1
2026-03-17 17:00:00,79.431,79.75,79.402,79.485,13269.5
2026-03-17 17:15:00,79.492,79.961,79.48,79.677,15820.08
2026-03-17 17:30:00,79.678,79.707,79.47,79.488,7902.35
2026-03-17 17:45:00,79.505,79.645,79.426,79.602,17550.21
2026-03-17 18:00:00,79.602,79.758,79.446,79.727,12449.12
2026-03-17 18:15:00,79.731,79.876,79.524,79.569,6646.62
2026-03-17 18:30:00,79.564,79.628,79.45,79.57,9711.89
2026-03-17 18:45:00,79.583,79.745,79.481,79.485,5748.35
2026-03-17 19:00:00,79.489,79.489,79.263,79.353,7426.61
2026-03-17 19:15:00,79.362,79.362,79.091,79.13,8682.6
2026-03-17 19:30:00,79.136,79.275,79.022,79.236,6334.32
2026-03-17 19:45:00,79.239,79.327,79.115,79.21,8217.02
2026-03-17 20:00:00,79.227,79.296,79.195,79.219,8170.72
2026-03-17 20:15:00,79.217,79.237,79.124,79.212,8090.28
2026-03-17 20:30:00,79.219,79.316,79.186,79.3,3750.73
2026-03-17 20:45:00,79.307,79.356,79.198,79.344,4732.92
2026-03-17 21:00:00,79.334,79.361,79.296,79.302,2077.14
2026-03-17 21:15:00,79.292,79.355,79.292,79.347,1612.74
2026-03-17 21:30:00,79.334,79.476,79.325,79.436,7309.75
2026-03-17 21:45:00,79.437,79.518,79.367,79.518,4340.53
2026-03-17 22:00:00,79.505,79.507,79.059,79.247,25608.64
2026-03-17 22:15:00,79.262,79.354,79.021,79.155,10465.72
2026-03-17 22:30:00,79.156,79.158,78.799,78.868,55683.84
2026-03-17 22:45:00,78.862,79.079,78.717,79.027,17322.73
2026-03-17 23:00:00,79.028,79.169,79.024,79.1,9060.76
2026-03-17 23:15:00,79.097,79.161,79.04,79.082,7905.17
2026-03-17 23:30:00,79.073,79.211,79.057,79.177,7718.75
2026-03-17 23:45:00,79.182,79.248,79.122,79.221,12840.41
2026-03-18 00:00:00,79.231,79.92,79.224,79.696,37591.47
2026-03-18 00:15:00,79.702,79.737,79.425,79.439,10985.94
2026-03-18 00:30:00,79.434,79.454,79.233,79.43,23011.69
2026-03-18 00:45:00,79.429,79.709,79.338,79.501,29645.36
2026-03-18 01:00:00,79.491,80.129,79.134,79.898,44610.46
2026-03-18 01:15:00,79.906,80.06,79.767,79.808,59980.95
2026-03-18 01:30:00,79.802,79.9,79.222,79.348,43341.28
2026-03-18 01:45:00,79.332,79.38,78.837,79.214,31745.39
2026-03-18 02:00:00,79.199,79.336,79.0,79.142,18087.66
2026-03-18 02:15:00,79.153,79.429,79.135,79.242,11039.59
2026-03-18 02:30:00,79.24,79.273,78.879,79.046,33203.36
2026-03-18 02:45:00,79.064,79.227,78.2,78.412,50474.84
2026-03-18 03:00:00,78.406,78.831,78.172,78.755,40956.12
2026-03-18 03:15:00,78.753,78.966,78.632,78.838,16347.27
2026-03-18 03:30:00,78.837,78.95,78.77,78.879,16572.28
2026-03-18 03:45:00,78.884,78.922,78.5,78.7,30460.13
2026-03-18 04:00:00,78.72,78.867,78.672,78.721,27958.15
2026-03-18 04:15:00,78.724,78.813,78.672,78.736,6811.94
2026-03-18 04:30:00,78.725,78.74,78.299,78.495,28365.03
2026-03-18 04:45:00,78.497,78.632,78.435,78.605,14671.12
2026-03-18 05:00:00,78.605,79.19,78.564,79.103,24414.45
2026-03-18 05:15:00,79.084,79.38,78.986,79.234,17174.92
2026-03-18 05:30:00,79.239,79.641,78.935,79.344,41798.64
2026-03-18 05:45:00,79.333,79.453,78.944,79.049,29362.38
2026-03-18 06:00:00,79.049,79.804,79.037,79.748,27736.71
2026-03-18 06:15:00,79.75,80.085,79.617,79.883,23733.58
2026-03-18 06:30:00,79.872,80.147,79.669,79.805,22535.5
2026-03-18 06:45:00,79.812,79.938,79.593,79.848,15017.17
2026-03-18 07:00:00,79.85,80.184,79.85,79.945,23039.06
2026-03-18 07:15:00,79.925,79.955,79.688,79.89,12171.95
2026-03-18 07:30:00,79.891,79.955,79.631,79.671,13871.57
2026-03-18 07:45:00,79.677,79.752,79.351,79.741,29059.17
2026-03-18 08:00:00,79.748,79.822,79.458,79.519,21688.64
2026-03-18 08:15:00,79.533,79.535,79.01,79.339,22971.91
2026-03-18 08:30:00,79.343,79.403,79.128,79.3,21632.86
2026-03-18 08:45:00,79.297,79.493,79.137,79.399,16364.28
2026-03-18 09:00:00,79.399,79.655,79.373,79.48,15095.25
2026-03-18 09:15:00,79.495,79.862,79.412,79.722,13508.35
2026-03-18 09:30:00,79.725,79.964,79.7,79.935,9913.35
2026-03-18 09:45:00,79.942,80.036,79.855,79.953,17880.1
2026-03-18 10:00:00,79.95,79.977,79.747,79.873,12807.44
2026-03-18 10:15:00,79.869,80.097,79.735,79.789,14098.63
2026-03-18 10:30:00,79.779,79.907,79.352,79.7,25334.95
2026-03-18 10:45:00,79.688,79.726,78.986,79.102,26090.04
2026-03-18 11:00:00,79.092,79.581,78.769,79.551,31563.38
2026-03-18 11:15:00,79.527,79.666,78.811,78.898,24483.45
2026-03-18 11:30:00,78.898,79.24,78.224,78.635,100797.8
2026-03-18 11:45:00,78.625,78.82,78.396,78.599,94889.96
2026-03-18 12:00:00,78.622,79.021,78.21,78.293,96652.92
2026-03-18 12:15:00,78.291,78.557,77.899,78.253,78085.52
2026-03-18 12:30:00,78.257,78.257,77.676,77.77,69602.67
2026-03-18 12:45:00,77.771,78.193,77.427,77.566,62483.78
2026-03-18 13:00:00,77.566,77.566,76.033,76.309,279892.04
2026-03-18 13:15:00,76.287,76.88,75.62,76.843,99222.05
2026-03-18 13:30:00,76.837,77.456,76.433,77.166,222251.08
2026-03-18 13:45:00,77.151,77.533,76.617,77.491,155973.04
2026-03-18 14:00:00,77.512,77.954,77.335,77.34,139709.89
2026-03-18 14:15:00,77.345,77.441,76.545,76.568,75190.85
2026-03-18 14:30:00,76.557,76.834,76.283,76.442,81854.73
2026-03-18 14:45:00,76.435,76.89,76.36,76.85,53373.69
2026-03-18 15:00:00,76.873,77.171,76.796,76.936,37231.52
2026-03-18 15:15:00,76.937,77.089,76.716,76.898,23783.33
2026-03-18 15:30:00,76.885,77.151,76.75,76.768,19194.17
2026-03-18 15:45:00,76.746,76.945,76.602,76.69,21453.25
2026-03-18 16:00:00,76.677,77.029,76.573,77.011,21773.31
2026-03-18 16:15:00,77.013,77.415,76.909,77.401,26756.51
2026-03-18 16:30:00,77.414,77.418,76.946,77.329,21343.46
2026-03-18 16:45:00,77.337,77.37,77.132,77.179,25120.09
2026-03-18 17:00:00,77.181,77.274,76.977,77.017,27104.35
2026-03-18 17:15:00,77.028,77.536,77.028,77.369,29245.75
2026-03-18 17:30:00,77.365,77.521,77.178,77.242,22664.68
2026-03-18 17:45:00,77.249,77.361,77.04,77.079,15879.63
2026-03-18 18:00:00,77.09,77.562,76.723,77.194,72265.56
2026-03-18 18:15:00,77.179,77.198,76.738,76.883,59943.18
2026-03-18 18:30:00,76.892,76.971,76.334,76.44,61897.19
2026-03-18 18:45:00,76.439,76.439,76.026,76.06,38960.6
2026-03-18 19:00:00,76.048,76.552,75.867,76.369,40895.12
2026-03-18 19:15:00,76.378,76.556,75.917,76.138,27484.61
2026-03-18 19:30:00,76.133,76.466,76.085,76.192,49817.24
2026-03-18 19:45:00,76.194,76.232,75.947,75.986,28407.81
2026-03-18 20:00:00,75.987,76.078,75.509,75.571,35715.08
2026-03-18 20:15:00,75.568,75.634,75.164,75.218,59410.5
2026-03-18 20:30:00,75.203,75.57,75.083,75.493,50853.72
2026-03-18 20:45:00,75.5,75.529,75.319,75.419,13459.3
2026-03-18 21:00:00,75.436,75.719,75.434,75.59,15961.75
2026-03-18 21:15:00,75.571,75.719,75.537,75.688,11220.2
2026-03-18 21:30:00,75.691,75.773,75.634,75.738,9898.85
2026-03-18 21:45:00,75.729,75.761,75.534,75.714,18958.25
2026-03-18 22:00:00,75.714,75.807,75.121,75.158,68315.37
2026-03-18 22:15:00,75.164,75.461,75.066,75.288,26818.67
2026-03-18 22:30:00,75.26,75.687,75.176,75.547,21031.65
2026-03-18 22:45:00,75.546,75.842,75.536,75.732,22642.39
2026-03-18 23:00:00,75.732,76.069,75.689,75.985,48983.45
2026-03-18 23:15:00,75.985,76.05,75.657,76.03,21299.83
2026-03-18 23:30:00,76.037,76.274,75.982,76.054,24196.59
2026-03-18 23:45:00,76.053,76.29,75.9,75.932,31479.64
2026-03-19 00:00:00,75.919,76.316,75.902,76.196,29371.28
2026-03-19 00:15:00,76.203,76.489,76.086,76.488,27850.44
2026-03-19 00:30:00,76.462,76.686,76.262,76.373,37876.88
2026-03-19 00:45:00,76.379,76.536,76.214,76.47,40213.25
2026-03-19 01:00:00,76.471,76.703,75.585,75.721,158949.99
2026-03-19 01:15:00,75.718,76.082,75.479,76.06,58438.3
2026-03-19 01:30:00,76.072,76.705,76.01,76.607,48143.7
2026-03-19 01:45:00,76.6,76.605,76.118,76.179,21493.46
2026-03-19 02:00:00,76.19,76.213,75.864,76.037,34573.7
2026-03-19 02:15:00,76.039,76.584,76.02,76.542,20243.69
2026-03-19 02:30:00,76.543,76.692,76.389,76.616,25953.27
2026-03-19 02:45:00,76.613,76.631,76.236,76.44,39751.47
2026-03-19 03:00:00,76.452,76.579,76.286,76.551,24851.6
2026-03-19 03:15:00,76.55,76.556,76.112,76.19,13713.32
2026-03-19 03:30:00,76.182,76.195,75.913,76.029,12634.67
2026-03-19 03:45:00,76.04,76.106,75.884,75.884,7184.13
2026-03-19 04:00:00,75.88,75.88,75.219,75.682,67474.37
2026-03-19 04:15:00,75.672,75.731,75.59,75.632,7612.63
2026-03-19 04:30:00,75.63,75.758,75.541,75.629,9258.1
2026-03-19 04:45:00,75.622,75.747,75.511,75.73,5969.26
2026-03-19 05:00:00,75.727,76.045,75.67,75.976,32197.08
2026-03-19 05:15:00,75.967,76.051,75.684,75.687,9174.83
2026-03-19 05:30:00,75.683,75.684,74.818,74.967,109285.62
2026-03-19 05:45:00,74.968,75.03,74.391,74.408,74151.24
2026-03-19 06:00:00,74.415,74.957,74.413,74.755,45730.96
2026-03-19 06:15:00,74.747,74.782,73.41,73.521,155812.27
2026-03-19 06:30:00,73.55,73.632,72.593,72.894,237503.67
2026-03-19 06:45:00,72.901,72.988,71.758,72.463,276418.76
2026-03-19 07:00:00,72.448,72.836,72.342,72.691,113987.36
2026-03-19 07:15:00,72.677,72.929,72.269,72.454,71874.75
2026-03-19 07:30:00,72.454,72.538,71.89,71.974,80019.57
2026-03-19 07:45:00,71.926,72.149,71.19,71.254,187754.31
2026-03-19 08:00:00,71.258,71.88,71.071,71.396,134150.74
2026-03-19 08:15:00,71.395,71.893,71.124,71.252,110540.08
2026-03-19 08:30:00,71.254,71.423,70.208,70.24,240888.35
2026-03-19 08:45:00,70.232,71.679,70.05,71.436,165012.28
2026-03-19 09:00:00,71.448,71.69,71.208,71.436,100706.63
2026-03-19 09:15:00,71.445,71.948,71.379,71.513,85811.65
2026-03-19 09:30:00,71.505,71.862,71.286,71.416,62625.96
2026-03-19 09:45:00,71.392,71.935,71.31,71.655,106274.7
2026-03-19 10:00:00,71.662,72.043,71.538,71.7,70280.16
2026-03-19 10:15:00,71.698,71.71,71.108,71.597,83178.07
2026-03-19 10:30:00,71.588,71.944,71.448,71.609,62456.02
2026-03-19 10:45:00,71.602,71.614,70.529,70.897,148706.83
2026-03-19 11:00:00,70.891,71.394,70.584,70.65,109608.18
2026-03-19 11:15:00,70.65,71.045,70.449,71.004,70601.48
2026-03-19 11:30:00,71.001,71.356,70.579,70.708,49587.04
2026-03-19 11:45:00,70.717,70.786,70.387,70.387,125777.8
2026-03-19 12:00:00,70.386,70.392,68.918,69.371,417453.58
2026-03-19 12:15:00,69.368,69.477,68.476,68.663,308477.51
2026-03-19 12:30:00,68.659,68.788,67.668,67.766,369729.84
2026-03-19 12:45:00,67.766,67.803,66.597,67.479,575867.14
2026-03-19 13:00:00,67.462,67.578,65.665,67.207,686233.93
2026-03-19 13:15:00,67.185,68.481,67.0,68.371,550149.64
2026-03-19 13:30:00,68.369,68.606,67.372,67.885,624061.68
2026-03-19 13:45:00,67.874,69.683,67.277,69.647,470631.34
2026-03-19 14:00:00,69.649,70.565,69.614,70.061,370457.6
2026-03-19 14:15:00,70.039,70.295,69.121,69.213,334881.43
2026-03-19 14:30:00,69.198,70.403,69.174,70.162,213243.42
2026-03-19 14:45:00,70.176,70.656,69.84,70.163,196285.53
2026-03-19 15:00:00,70.151,71.14,69.9,70.802,156486.63
2026-03-19 15:15:00,70.809,70.836,69.935,70.188,108716.13
2026-03-19 15:30:00,70.177,70.177,69.148,69.357,155560.97
2026-03-19 15:45:00,69.361,70.446,69.22,70.146,396088.37
2026-03-19 16:00:00,70.14,71.17,70.067,70.722,168074.35
2026-03-19 16:15:00,70.728,70.909,70.407,70.496,93738.8
2026-03-19 16:30:00,70.482,70.703,70.27,70.432,94588.67
2026-03-19 16:45:00,70.445,70.539,69.862,70.182,91741.39
2026-03-19 17:00:00,70.178,70.741,70.118,70.417,96886.38
2026-03-19 17:15:00,70.413,71.622,70.226,71.272,148348.13
2026-03-19 17:30:00,71.275,71.633,71.231,71.287,98511.0
2026-03-19 17:45:00,71.304,72.03,71.304,71.415,93696.24
2026-03-19 18:00:00,71.407,71.628,71.155,71.518,62070.76
2026-03-19 18:15:00,71.537,71.583,71.19,71.481,42048.0
2026-03-19 18:30:00,71.476,71.476,70.993,71.264,41282.54
2026-03-19 18:45:00,71.246,71.697,71.089,71.652,49334.24
2026-03-19 19:00:00,71.657,72.648,71.657,72.462,107010.01
2026-03-19 19:15:00,72.464,72.576,71.918,72.08,73385.32
2026-03-19 19:30:00,72.082,72.482,71.905,72.176,57160.86
2026-03-19 19:45:00,72.176,72.67,72.131,72.587,51540.22
2026-03-19 20:00:00,72.583,72.79,72.225,72.642,193690.43
2026-03-19 20:15:00,72.644,72.912,72.606,72.787,56529.68
2026-03-19 20:30:00,72.797,72.804,72.548,72.665,20156.76
2026-03-19 20:45:00,72.676,72.878,72.629,72.799,17115.47
2026-03-19 21:00:00,72.799,72.818,72.671,72.694,6005.29
2026-03-19 21:15:00,72.697,72.705,72.589,72.644,9919.81
2026-03-19 21:30:00,72.658,72.8,72.626,72.723,12275.28
2026-03-19 21:45:00,72.733,72.797,72.661,72.694,8515.65
2026-03-19 22:00:00,72.694,73.4,72.693,73.374,53128.79
2026-03-19 22:15:00,73.373,73.467,73.045,73.058,24671.11
2026-03-19 22:30:00,73.044,73.044,72.392,72.449,35434.53
2026-03-19 22:45:00,72.451,72.569,72.181,72.198,53920.18
2026-03-19 23:00:00,72.201,72.558,72.201,72.325,29472.12
2026-03-19 23:15:00,72.332,72.545,72.255,72.381,28544.79
2026-03-19 23:30:00,72.381,72.508,72.004,72.271,32087.33
2026-03-19 23:45:00,72.272,72.684,72.238,72.546,35633.7
2026-03-20 00:00:00,72.555,73.262,72.555,73.161,31202.18
2026-03-20 00:15:00,73.172,73.22,72.57,72.817,34110.49
2026-03-20 00:30:00,72.814,72.954,72.654,72.875,29897.63
2026-03-20 00:45:00,72.892,72.958,72.46,72.493,19497.65
2026-03-20 01:00:00,72.492,73.694,72.283,73.166,193041.86
2026-03-20 01:15:00,73.175,73.758,73.169,73.749,71558.52
2026-03-20 01:30:00,73.759,74.546,73.672,74.371,93156.1
2026-03-20 01:45:00,74.382,74.49,73.566,73.837,62502.55
2026-03-20 02:00:00,73.832,74.141,73.495,73.886,47535.66
2026-03-20 02:15:00,73.888,74.094,73.845,73.967,21052.28
2026-03-20 02:30:00,73.971,74.175,73.597,73.663,48033.57
2026-03-20 02:45:00,73.667,74.167,73.573,73.894,59439.9
2026-03-20 03:00:00,73.893,74.184,73.82,74.068,33790.27
2026-03-20 03:15:00,74.073,74.461,74.062,74.359,54772.14
2026-03-20 03:30:00,74.361,74.398,74.097,74.141,22028.06
2026-03-20 03:45:00,74.13,74.237,74.08,74.202,16553.84
2026-03-20 04:00:00,74.206,74.255,73.885,73.942,17420.87
2026-03-20 04:15:00,73.942,74.001,73.84,73.945,14779.01
2026-03-20 04:30:00,73.97,74.008,73.63,73.807,18995.77
2026-03-20 04:45:00,73.796,73.931,73.688,73.836,23355.19
2026-03-20 05:00:00,73.829,73.829,73.529,73.73,35077.89
2026-03-20 05:15:00,73.745,73.829,73.644,73.676,40662.68
2026-03-20 05:30:00,73.675,73.772,72.795,73.243,85213.39
2026-03-20 05:45:00,73.268,73.289,72.353,72.527,91704.79
2026-03-20 06:00:00,72.543,73.131,72.537,72.857,59058.91
2026-03-20 06:15:00,72.855,72.899,72.175,72.488,79226.49
2026-03-20 06:30:00,72.481,72.56,71.234,71.486,102571.98
2026-03-20 06:45:00,71.494,71.801,71.319,71.616,64530.05
2026-03-20 07:00:00,71.609,71.933,71.476,71.788,41827.22
2026-03-20 07:15:00,71.773,72.075,71.712,72.063,26962.68
2026-03-20 07:30:00,72.064,72.759,71.989,72.685,35362.52
2026-03-20 07:45:00,72.699,73.048,72.648,73.038,43947.7
2026-03-20 08:00:00,73.03,73.328,72.697,73.19,43789.89
2026-03-20 08:15:00,73.174,73.69,73.128,73.315,52136.3
2026-03-20 08:30:00,73.307,73.454,73.013,73.289,50699.92
2026-03-20 08:45:00,73.28,73.286,72.885,73.124,45670.65
2026-03-20 09:00:00,73.14,73.296,72.874,73.09,23487.78
2026-03-20 09:15:00,73.079,73.104,72.903,72.982,25051.98
2026-03-20 09:30:00,72.99,73.021,72.263,72.324,66436.79
2026-03-20 09:45:00,72.321,72.365,71.692,71.763,65033.63
2026-03-20 10:00:00,71.761,71.883,71.309,71.723,76189.74
2026-03-20 10:15:00,71.729,71.863,71.279,71.628,41994.35
2026-03-20 10:30:00,71.64,72.077,71.462,72.077,47233.28
2026-03-20 10:45:00,72.081,72.081,71.536,71.706,56949.45
2026-03-20 11:00:00,71.7,72.33,71.505,72.249,44346.94
2026-03-20 11:15:00,72.243,72.418,72.015,72.172,34238.06
2026-03-20 11:30:00,72.19,72.464,71.967,72.325,45571.48
2026-03-20 11:45:00,72.321,72.422,71.902,72.241,31673.48
2026-03-20 12:00:00,72.235,72.523,72.17,72.239,74757.68
2026-03-20 12:15:00,72.232,72.427,71.961,72.283,49635.38
2026-03-20 12:30:00,72.284,72.392,71.453,71.717,56461.71
2026-03-20 12:45:00,71.709,71.999,71.403,71.881,108881.11
2026-03-20 13:00:00,71.906,72.263,70.803,71.265,131242.52
2026-03-20 13:15:00,71.265,71.673,70.9,71.404,74221.85
2026-03-20 13:30:00,71.414,71.739,70.849,71.64,137130.77
2026-03-20 13:45:00,71.65,71.768,70.02,70.278,121417.29
2026-03-20 14:00:00,70.273,70.471,69.282,69.364,185268.0
2026-03-20 14:15:00,69.33,69.377,68.528,68.746,304064.47
2026-03-20 14:30:00,68.731,69.74,68.684,69.5,140540.57
2026-03-20 14:45:00,69.454,69.81,69.038,69.561,157263.1
2026-03-20 15:00:00,69.552,70.269,69.473,70.269,131930.18
2026-03-20 15:15:00,70.281,70.347,69.33,69.73,182041.29
2026-03-20 15:30:00,69.719,70.108,69.453,69.578,115460.3
2026-03-20 15:45:00,69.577,69.582,68.9,69.325,111887.66
2026-03-20 16:00:00,69.31,70.155,69.254,70.131,52709.12
2026-03-20 16:15:00,70.128,70.488,69.906,69.912,45655.73
2026-03-20 16:30:00,69.91,70.111,69.654,69.965,62187.2
2026-03-20 16:45:00,69.961,69.961,69.515,69.776,37434.2
2026-03-20 17:00:00,69.778,70.249,69.6,69.891,92304.09
2026-03-20 17:15:00,69.896,69.927,69.29,69.402,85476.59
2026-03-20 17:30:00,69.387,69.537,69.041,69.516,65640.18
2026-03-20 17:45:00,69.509,69.731,69.427,69.665,43811.14
2026-03-20 18:00:00,69.672,69.78,69.29,69.462,31145.19
2026-03-20 18:15:00,69.467,69.561,68.79,69.231,56075.17
2026-03-20 18:30:00,69.229,69.322,68.588,68.622,74744.17
2026-03-20 18:45:00,68.645,68.735,67.87,68.182,192929.64
2026-03-20 19:00:00,68.192,68.599,67.883,68.19,122909.04
2026-03-20 19:15:00,68.196,68.325,67.765,68.056,111704.82
2026-03-20 19:30:00,68.062,68.326,67.777,68.265,101864.3
2026-03-20 19:45:00,68.266,68.28,67.856,68.015,68717.66
2026-03-20 20:00:00,68.017,68.155,67.774,68.094,42380.7
